,Year,Month,Day,Hour,Minute,temp_air,dew_point,dhi,dni,ghi,albedo,pressure,wind_direction,wind_speed,relative_humidity
1999-01-08 10:30:00-05:00,1999,1,8,10,30,-2.4000000000000004,-7.300000000000001,210.0,19.0,217.0,0.78,1029.0,126.0,3.2,69.0734248229185
1999-01-08 11:30:00-05:00,1999,1,8,11,30,-1.7000000000000002,-5.6000000000000005,198.0,7.0,201.0,0.78,1027.0,130.0,3.6,74.71170697020864
1999-01-08 12:30:00-05:00,1999,1,8,12,30,-1.1,-4.0,152.0,2.0,153.0,0.78,1026.0,136.0,4.0,80.67058182142841
1999-01-08 13:30:00-05:00,1999,1,8,13,30,-0.7000000000000001,-2.6,110.0,1.0,110.0,0.78,1024.0,140.0,4.1000000000000005,86.96380313558787
1999-01-08 14:30:00-05:00,1999,1,8,14,30,-0.4,-1.6,76.0,0.0,77.0,0.78,1023.0,142.0,4.2,91.59955118298372
1999-01-08 15:30:00-05:00,1999,1,8,15,30,-0.1,-0.7000000000000001,51.0,0.0,51.0,0.78,1021.0,146.0,4.1000000000000005,95.7284162650347
1999-01-08 16:30:00-05:00,1999,1,8,16,30,0.2,0.0,10.0,0.0,10.0,0.78,1020.0,160.0,3.8,98.56126416936051
1999-01-08 17:30:00-05:00,1999,1,8,17,30,0.7000000000000001,0.5,0.0,0.0,0.0,0.78,1019.0,178.0,3.3000000000000003,98.5671208145866
1999-01-08 18:30:00-05:00,1999,1,8,18,30,1.3,1.3,0.0,0.0,0.0,0.78,1018.0,197.0,2.7,100.0
1999-01-08 19:30:00-05:00,1999,1,8,19,30,1.6,1.6,0.0,0.0,0.0,0.65,1016.0,206.0,2.5,100.0
1999-01-08 20:30:00-05:00,1999,1,8,20,30,1.8,1.8,0.0,0.0,0.0,0.65,1015.0,208.0,2.9000000000000004,100.0
1999-01-08 21:30:00-05:00,1999,1,8,21,30,2.0,2.0,0.0,0.0,0.0,0.65,1015.0,210.0,3.5,100.0
1999-01-08 22:30:00-05:00,1999,1,8,22,30,2.0,2.0,0.0,0.0,0.0,0.65,1014.0,213.0,4.1000000000000005,100.0
1999-01-08 23:30:00-05:00,1999,1,8,23,30,2.0,2.0,0.0,0.0,0.0,0.65,1014.0,212.0,4.4,100.0
1999-01-09 00:30:00-05:00,1999,1,9,0,30,2.0,2.0,0.0,0.0,0.0,0.65,1012.0,207.0,4.2,100.0
1999-01-09 01:30:00-05:00,1999,1,9,1,30,2.2,2.2,0.0,0.0,0.0,0.65,1011.0,197.0,4.1000000000000005,100.0
1999-01-09 02:30:00-05:00,1999,1,9,2,30,2.7,2.5,0.0,0.0,0.0,0.65,1010.0,190.0,4.6000000000000005,98.59019423720675
1999-01-09 03:30:00-05:00,1999,1,9,3,30,3.6,3.3000000000000003,0.0,0.0,0.0,0.65,1009.0,192.0,5.800000000000001,97.9071171705673
1999-01-09 04:30:00-05:00,1999,1,9,4,30,4.5,4.4,0.0,0.0,0.0,0.65,1008.0,197.0,6.5,99.30309454358904
1999-01-09 05:30:00-05:00,1999,1,9,5,30,5.0,5.0,0.0,0.0,0.0,0.65,1007.0,202.0,6.6000000000000005,100.0
1999-01-09 06:30:00-05:00,1999,1,9,6,30,5.4,5.4,0.0,0.0,0.0,0.65,1006.0,204.0,6.4,100.0
1999-01-09 07:30:00-05:00,1999,1,9,7,30,5.6000000000000005,5.6000000000000005,4.0,0.0,4.0,0.65,1006.0,201.0,6.0,100.0
1999-01-09 08:30:00-05:00,1999,1,9,8,30,6.0,6.0,59.0,2.0,59.0,0.65,1005.0,198.0,6.0,100.0
1999-01-09 09:30:00-05:00,1999,1,9,9,30,6.6000000000000005,6.4,141.0,17.0,146.0,0.65,1004.0,197.0,6.300000000000001,98.63361680952191
1999-01-09 10:30:00-05:00,1999,1,9,10,30,7.300000000000001,7.0,176.0,15.0,182.0,0.65,1003.0,196.0,6.7,97.96793311533465
1999-01-09 11:30:00-05:00,1999,1,9,11,30,8.0,7.6,243.0,117.0,296.0,0.65,1001.0,196.0,7.4,97.31358123769705
1999-01-09 12:30:00-05:00,1999,1,9,12,30,8.200000000000001,8.200000000000001,216.0,23.0,226.0,0.65,1000.0,197.0,7.800000000000001,100.0
1999-01-09 13:30:00-05:00,1999,1,9,13,30,7.6,7.6,231.0,61.0,257.0,0.65,1000.0,209.0,7.0,100.0
1999-01-09 14:30:00-05:00,1999,1,9,14,30,6.0,6.0,97.0,2.0,97.0,0.65,1000.0,241.0,6.300000000000001,100.0
1999-01-09 15:30:00-05:00,1999,1,9,15,30,3.8,3.8,58.0,1.0,58.0,0.65,1002.0,279.0,6.1000000000000005,100.0
1999-01-09 16:30:00-05:00,1999,1,9,16,30,2.0,2.0,10.0,0.0,10.0,0.65,1004.0,302.0,6.1000000000000005,100.0
1999-01-09 17:30:00-05:00,1999,1,9,17,30,0.7000000000000001,0.1,0.0,0.0,0.0,0.65,1005.0,313.0,6.300000000000001,95.75584157843477
1999-01-09 18:30:00-05:00,1999,1,9,18,30,-0.3,-1.9,0.0,0.0,0.0,0.65,1007.0,318.0,6.300000000000001,88.95059843370464
1999-01-09 19:30:00-05:00,1999,1,9,19,30,-0.9,-3.3000000000000003,0.0,0.0,0.0,0.14,1008.0,321.0,6.1000000000000005,83.76985646580052
1999-01-09 20:30:00-05:00,1999,1,9,20,30,-1.3,-4.2,0.0,0.0,0.0,0.14,1009.0,322.0,6.1000000000000005,80.64172922208647
1999-01-09 21:30:00-05:00,1999,1,9,21,30,-1.6,-4.800000000000001,0.0,0.0,0.0,0.14,1010.0,323.0,5.9,78.79624110794617
1999-01-09 22:30:00-05:00,1999,1,9,22,30,-2.0,-5.1000000000000005,0.0,0.0,0.0,0.14,1011.0,325.0,5.5,79.33168958072388
1999-01-09 23:30:00-05:00,1999,1,9,23,30,-2.4000000000000004,-5.5,0.0,0.0,0.0,0.14,1012.0,329.0,5.2,79.27020017354967
1999-01-10 00:30:00-05:00,1999,1,10,0,30,-2.8000000000000003,-6.0,0.0,0.0,0.0,0.14,1013.0,332.0,5.0,78.60713964579453
1999-01-10 01:30:00-05:00,1999,1,10,1,30,-2.9000000000000004,-6.300000000000001,0.0,0.0,0.0,0.14,1014.0,336.0,4.9,77.40006139442447
1999-01-10 02:30:00-05:00,1999,1,10,2,30,-2.9000000000000004,-6.4,0.0,0.0,0.0,0.14,1014.0,340.0,5.0,76.81049993034716
1999-01-10 03:30:00-05:00,1999,1,10,3,30,-3.0,-6.7,0.0,0.0,0.0,0.14,1015.0,344.0,5.2,75.62561486208871
1999-01-10 04:30:00-05:00,1999,1,10,4,30,-3.2,-7.2,0.0,0.0,0.0,0.14,1015.0,347.0,5.300000000000001,73.86582672028206
1999-01-10 05:30:00-05:00,1999,1,10,5,30,-3.8,-7.800000000000001,0.0,0.0,0.0,0.14,1016.0,349.0,5.4,73.75258374551453
1999-01-10 06:30:00-05:00,1999,1,10,6,30,-4.5,-8.6,0.0,0.0,0.0,0.14,1016.0,350.0,5.2,73.04830242029495
1999-01-10 07:30:00-05:00,1999,1,10,7,30,-4.6000000000000005,-9.1,7.0,0.0,7.0,0.14,1017.0,350.0,4.9,70.78169156825906
1999-01-10 08:30:00-05:00,1999,1,10,8,30,-3.8,-9.4,39.0,702.0,164.0,0.14,1018.0,350.0,4.800000000000001,65.10591737709164
1999-01-10 09:30:00-05:00,1999,1,10,9,30,-3.0,-9.8,51.0,875.0,321.0,0.14,1018.0,349.0,4.7,59.43597928509353
1999-01-10 10:30:00-05:00,1999,1,10,10,30,-2.4000000000000004,-10.0,57.0,943.0,437.0,0.14,1017.0,345.0,4.3,55.96035569529716
1999-01-10 11:30:00-05:00,1999,1,10,11,30,-1.9,-10.1,61.0,970.0,500.0,0.14,1016.0,337.0,3.8,53.50862524783229
1999-01-10 12:30:00-05:00,1999,1,10,12,30,-1.6,-10.0,62.0,970.0,504.0,0.14,1015.0,328.0,3.1,52.755153316608784
1999-01-10 13:30:00-05:00,1999,1,10,13,30,-1.6,-10.2,59.0,928.0,441.0,0.14,1015.0,312.0,2.5,51.928754428521714
1999-01-10 14:30:00-05:00,1999,1,10,14,30,-1.9,-10.3,53.0,862.0,331.0,0.14,1015.0,290.0,2.2,52.66970891235861
1999-01-10 15:30:00-05:00,1999,1,10,15,30,-2.8000000000000003,-10.2,41.0,721.0,182.0,0.14,1015.0,270.0,2.2,56.74077270477348
1999-01-10 16:30:00-05:00,1999,1,10,16,30,-4.0,-9.1,16.0,347.0,30.0,0.14,1015.0,258.0,2.2,67.66083099886335
1999-01-10 17:30:00-05:00,1999,1,10,17,30,-4.6000000000000005,-9.3,0.0,0.0,0.0,0.14,1015.0,249.0,2.5,69.68136251521275
1999-01-10 18:30:00-05:00,1999,1,10,18,30,-4.800000000000001,-9.2,0.0,0.0,0.0,0.14,1015.0,244.0,3.0,71.29679884760479
1999-01-10 19:30:00-05:00,1999,1,10,19,30,-4.9,-9.0,0.0,0.0,0.0,0.14,1014.0,242.0,3.6,72.97053645704327
1999-01-10 20:30:00-05:00,1999,1,10,20,30,-4.9,-8.8,0.0,0.0,0.0,0.14,1014.0,243.0,4.1000000000000005,74.1198304222292
1999-01-10 21:30:00-05:00,1999,1,10,21,30,-5.0,-8.8,0.0,0.0,0.0,0.14,1014.0,245.0,4.3,74.68204348172544
1999-01-10 22:30:00-05:00,1999,1,10,22,30,-4.9,-8.700000000000001,0.0,0.0,0.0,0.14,1014.0,245.0,4.5,74.70050052192677
1999-01-10 23:30:00-05:00,1999,1,10,23,30,-4.4,-8.5,0.0,0.0,0.0,0.14,1014.0,242.0,4.6000000000000005,73.06769519747981
1999-01-11 00:30:00-05:00,1999,1,11,0,30,-3.9,-8.200000000000001,0.0,0.0,0.0,0.14,1013.0,239.0,4.800000000000001,72.03754252822057
1999-01-11 01:30:00-05:00,1999,1,11,1,30,-3.5,-7.800000000000001,0.0,0.0,0.0,0.14,1013.0,243.0,5.0,72.1171487345274
1999-01-11 02:30:00-05:00,1999,1,11,2,30,-3.5,-7.300000000000001,0.0,0.0,0.0,0.14,1013.0,256.0,5.300000000000001,74.95692805432917
1999-01-11 03:30:00-05:00,1999,1,11,3,30,-4.1000000000000005,-7.1000000000000005,0.0,0.0,0.0,0.14,1013.0,272.0,5.5,79.61648585492908
1999-01-11 04:30:00-05:00,1999,1,11,4,30,-4.800000000000001,-7.6,0.0,0.0,0.0,0.14,1014.0,282.0,5.5,80.74851099551842
1999-01-11 05:30:00-05:00,1999,1,11,5,30,-5.300000000000001,-8.4,0.0,0.0,0.0,0.14,1015.0,285.0,5.5,78.81649746373229
1999-01-11 06:30:00-05:00,1999,1,11,6,30,-5.6000000000000005,-9.1,0.0,0.0,0.0,0.14,1016.0,285.0,5.6000000000000005,76.34493487863908
1999-01-11 07:30:00-05:00,1999,1,11,7,30,-5.300000000000001,-9.7,13.0,198.0,18.0,0.14,1017.0,285.0,5.9,71.19434746675046
1999-01-11 08:30:00-05:00,1999,1,11,8,30,-4.9,-10.0,45.0,646.0,160.0,0.14,1018.0,285.0,6.300000000000001,67.45876868902923
1999-01-11 09:30:00-05:00,1999,1,11,9,30,-4.5,-10.7,60.0,813.0,312.0,0.14,1019.0,284.0,6.6000000000000005,61.92809655562398
1999-01-11 10:30:00-05:00,1999,1,11,10,30,-4.3,-11.2,70.0,880.0,427.0,0.14,1019.0,284.0,6.6000000000000005,58.62544174562544
1999-01-11 11:30:00-05:00,1999,1,11,11,30,-4.2,-11.2,269.0,242.0,379.0,0.14,1019.0,283.0,6.4,58.18667823983762
1999-01-11 12:30:00-05:00,1999,1,11,12,30,-4.1000000000000005,-11.1,77.0,923.0,500.0,0.14,1019.0,283.0,6.2,58.21345058660798
1999-01-11 13:30:00-05:00,1999,1,11,13,30,-4.1000000000000005,-11.0,70.0,906.0,445.0,0.14,1019.0,285.0,5.800000000000001,58.678630738100026
1999-01-11 14:30:00-05:00,1999,1,11,14,30,-4.5,-10.9,60.0,833.0,330.0,0.14,1019.0,287.0,5.300000000000001,60.95219498034704
1999-01-11 15:30:00-05:00,1999,1,11,15,30,-5.300000000000001,-10.9,44.0,700.0,183.0,0.14,1020.0,288.0,4.7,64.74893138783382
1999-01-11 16:30:00-05:00,1999,1,11,16,30,-6.300000000000001,-11.1,17.0,309.0,31.0,0.14,1021.0,286.0,4.2,68.76632482816936
1999-01-11 17:30:00-05:00,1999,1,11,17,30,-7.0,-11.0,0.0,0.0,0.0,0.14,1021.0,283.0,3.7,73.13689588937402
1999-01-11 18:30:00-05:00,1999,1,11,18,30,-7.5,-11.0,0.0,0.0,0.0,0.14,1021.0,278.0,3.1,76.00936440350767
1999-01-11 19:30:00-05:00,1999,1,11,19,30,-7.7,-11.3,0.0,0.0,0.0,0.14,1021.0,266.0,2.5,75.37032756144387
1999-01-11 20:30:00-05:00,1999,1,11,20,30,-7.5,-11.7,0.0,0.0,0.0,0.14,1020.0,241.0,2.1,71.87997994683009
1999-01-11 21:30:00-05:00,1999,1,11,21,30,-6.800000000000001,-11.6,0.0,0.0,0.0,0.14,1019.0,213.0,2.3000000000000003,68.6561659365336
1999-01-11 22:30:00-05:00,1999,1,11,22,30,-5.800000000000001,-11.0,0.0,0.0,0.0,0.14,1018.0,193.0,3.1,66.72227833861591
1999-01-11 23:30:00-05:00,1999,1,11,23,30,-4.6000000000000005,-9.9,0.0,0.0,0.0,0.14,1017.0,187.0,4.4,66.47122447001261
1999-01-12 00:30:00-05:00,1999,1,12,0,30,-3.1,-8.200000000000001,0.0,0.0,0.0,0.14,1015.0,188.0,5.800000000000001,67.86119409133961
1999-01-12 01:30:00-05:00,1999,1,12,1,30,-1.4,-5.9,0.0,0.0,0.0,0.14,1014.0,192.0,7.1000000000000005,71.43429762161226
1999-01-12 02:30:00-05:00,1999,1,12,2,30,0.3,-3.6,0.0,0.0,0.0,0.14,1012.0,198.0,8.1,75.07202691121734
1999-01-12 03:30:00-05:00,1999,1,12,3,30,1.5,-1.9,0.0,0.0,0.0,0.14,1011.0,206.0,8.8,78.11541626114048
1999-01-12 04:30:00-05:00,1999,1,12,4,30,2.2,-0.9,0.0,0.0,0.0,0.14,1011.0,213.0,8.9,79.96188958748364
1999-01-12 05:30:00-05:00,1999,1,12,5,30,2.4000000000000004,-0.2,0.0,0.0,0.0,0.14,1011.0,219.0,8.5,82.95604665700468
1999-01-12 06:30:00-05:00,1999,1,12,6,30,2.3000000000000003,0.2,0.0,0.0,0.0,0.14,1011.0,224.0,7.6,86.00729866259223
1999-01-12 07:30:00-05:00,1999,1,12,7,30,2.2,0.4,3.0,0.0,3.0,0.14,1011.0,228.0,6.800000000000001,87.88416772116592
1999-01-12 08:30:00-05:00,1999,1,12,8,30,2.6,0.8,46.0,2.0,46.0,0.14,1012.0,228.0,6.300000000000001,87.92124725303319
1999-01-12 09:30:00-05:00,1999,1,12,9,30,3.7,1.4,135.0,25.0,143.0,0.14,1012.0,226.0,5.800000000000001,84.92926875510547
1999-01-12 10:30:00-05:00,1999,1,12,10,30,5.1000000000000005,2.0,208.0,113.0,254.0,0.14,1012.0,225.0,5.4,80.38110587878043
1999-01-12 11:30:00-05:00,1999,1,12,11,30,6.2,2.5,211.0,101.0,258.0,0.14,1012.0,225.0,5.0,77.18373616348183
1999-01-12 12:30:00-05:00,1999,1,12,12,30,6.800000000000001,3.0,210.0,285.0,341.0,0.14,1012.0,228.0,4.5,76.73571567310796
1999-01-12 13:30:00-05:00,1999,1,12,13,30,7.1000000000000005,3.4000000000000004,190.0,297.0,314.0,0.14,1012.0,230.0,3.9,77.32853031232924
1999-01-12 14:30:00-05:00,1999,1,12,14,30,6.5,3.8,164.0,173.0,221.0,0.14,1013.0,230.0,3.2,82.88093484098613
1999-01-12 15:30:00-05:00,1999,1,12,15,30,4.800000000000001,3.7,51.0,584.0,168.0,0.14,1013.0,229.0,3.0,92.58409381021362
1999-01-12 16:30:00-05:00,1999,1,12,16,30,3.5,2.9000000000000004,19.0,227.0,29.0,0.14,1014.0,227.0,3.2,95.8497937880499
1999-01-12 17:30:00-05:00,1999,1,12,17,30,3.2,2.7,0.0,0.0,0.0,0.14,1015.0,226.0,3.4000000000000004,96.52240370482859
1999-01-12 18:30:00-05:00,1999,1,12,18,30,3.1,2.6,0.0,0.0,0.0,0.14,1015.0,223.0,3.4000000000000004,96.51962436158047
1999-01-12 19:30:00-05:00,1999,1,12,19,30,3.0,2.5,0.0,0.0,0.0,0.14,1015.0,216.0,3.4000000000000004,96.51684170547597
1999-01-12 20:30:00-05:00,1999,1,12,20,30,3.1,2.5,0.0,0.0,0.0,0.14,1015.0,211.0,3.5,95.83656274641433
1999-01-12 21:30:00-05:00,1999,1,12,21,30,3.4000000000000004,2.6,0.0,0.0,0.0,0.14,1015.0,207.0,3.7,94.49633427143311
1999-01-12 22:30:00-05:00,1999,1,12,22,30,3.7,2.9000000000000004,0.0,0.0,0.0,0.14,1015.0,204.0,3.8,94.5093564724214
1999-01-12 23:30:00-05:00,1999,1,12,23,30,3.9,3.3000000000000003,0.0,0.0,0.0,0.14,1015.0,204.0,3.8,95.86296232094175
1999-01-13 00:30:00-05:00,1999,1,13,0,30,3.8,3.5,0.0,0.0,0.0,0.14,1015.0,206.0,3.8,97.910473649441
1999-01-13 01:30:00-05:00,1999,1,13,1,30,3.7,3.6,0.0,0.0,0.0,0.14,1014.0,207.0,3.8,99.29858308904899
1999-01-13 02:30:00-05:00,1999,1,13,2,30,3.4000000000000004,3.4000000000000004,0.0,0.0,0.0,0.14,1014.0,210.0,3.8,100.0
1999-01-13 03:30:00-05:00,1999,1,13,3,30,3.4000000000000004,3.4000000000000004,0.0,0.0,0.0,0.14,1013.0,214.0,3.9,100.0
1999-01-13 04:30:00-05:00,1999,1,13,4,30,3.6,3.6,0.0,0.0,0.0,0.14,1013.0,216.0,3.9,100.0
1999-01-13 05:30:00-05:00,1999,1,13,5,30,3.6,3.5,0.0,0.0,0.0,0.14,1012.0,214.0,3.9,99.29801608230339
1999-01-13 06:30:00-05:00,1999,1,13,6,30,3.6,3.4000000000000004,0.0,0.0,0.0,0.14,1013.0,215.0,4.1000000000000005,98.60039627019353
1999-01-13 07:30:00-05:00,1999,1,13,7,30,3.8,3.4000000000000004,3.0,0.0,3.0,0.14,1013.0,219.0,4.3,97.22260203905256
1999-01-13 08:30:00-05:00,1999,1,13,8,30,4.7,3.6,45.0,2.0,45.0,0.14,1014.0,226.0,4.5,92.57832082384604
1999-01-13 09:30:00-05:00,1999,1,13,9,30,6.0,4.2,165.0,149.0,212.0,0.14,1014.0,232.0,4.4,88.22982348150069
1999-01-13 10:30:00-05:00,1999,1,13,10,30,7.300000000000001,5.1000000000000005,183.0,34.0,197.0,0.14,1015.0,237.0,3.7,85.9240926556031
1999-01-13 11:30:00-05:00,1999,1,13,11,30,7.7,5.800000000000001,169.0,17.0,177.0,0.14,1015.0,247.0,2.7,87.77076041433772
1999-01-13 12:30:00-05:00,1999,1,13,12,30,7.2,6.0,201.0,29.0,214.0,0.14,1015.0,270.0,1.8,92.08274693945816
1999-01-13 13:30:00-05:00,1999,1,13,13,30,6.5,5.5,186.0,31.0,199.0,0.14,1015.0,310.0,1.7000000000000002,93.32641752485817
1999-01-13 14:30:00-05:00,1999,1,13,14,30,5.5,4.7,161.0,42.0,175.0,0.14,1016.0,166.0,2.5,94.58653722815941
1999-01-13 15:30:00-05:00,1999,1,13,15,30,4.1000000000000005,3.6,89.0,11.0,91.0,0.14,1018.0,6.0,4.4,96.54726957402924
1999-01-13 16:30:00-05:00,1999,1,13,16,30,2.1,1.9,8.0,0.0,8.0,0.14,1020.0,13.0,6.2,98.58333093552069
1999-01-13 17:30:00-05:00,1999,1,13,17,30,0.0,-1.1,0.0,0.0,0.0,0.14,1022.0,15.0,6.9,92.29931147269156
1999-01-13 18:30:00-05:00,1999,1,13,18,30,-1.4,-3.3000000000000003,0.0,0.0,0.0,0.14,1024.0,17.0,6.800000000000001,86.89307400146683
1999-01-13 19:30:00-05:00,1999,1,13,19,30,-2.1,-4.3,0.0,0.0,0.0,0.14,1025.0,20.0,6.800000000000001,84.88856682361201
1999-01-13 20:30:00-05:00,1999,1,13,20,30,-2.5,-4.9,0.0,0.0,0.0,0.14,1025.0,25.0,6.800000000000001,83.57107408250499
1999-01-13 21:30:00-05:00,1999,1,13,21,30,-3.1,-5.4,0.0,0.0,0.0,0.14,1026.0,29.0,6.9,84.13163089871593
1999-01-13 22:30:00-05:00,1999,1,13,22,30,-3.7,-6.2,0.0,0.0,0.0,0.14,1027.0,32.0,6.9,82.78532310846343
1999-01-13 23:30:00-05:00,1999,1,13,23,30,-4.3,-6.9,0.0,0.0,0.0,0.14,1027.0,31.0,6.800000000000001,82.07359488055434
1999-01-14 00:30:00-05:00,1999,1,14,0,30,-5.0,-7.6,0.0,0.0,0.0,0.14,1028.0,32.0,6.800000000000001,81.97762256443384
1999-01-14 01:30:00-05:00,1999,1,14,1,30,-5.4,-8.1,0.0,0.0,0.0,0.14,1028.0,35.0,6.800000000000001,81.28941387545467
1999-01-14 02:30:00-05:00,1999,1,14,2,30,-5.6000000000000005,-8.3,0.0,0.0,0.0,0.14,1029.0,40.0,6.800000000000001,81.26087529294959
1999-01-14 03:30:00-05:00,1999,1,14,3,30,-5.800000000000001,-8.4,0.0,0.0,0.0,0.14,1029.0,45.0,6.9,81.86703163640347
1999-01-14 04:30:00-05:00,1999,1,14,4,30,-6.0,-8.4,0.0,0.0,0.0,0.14,1029.0,50.0,7.1000000000000005,83.12378104809822
1999-01-14 05:30:00-05:00,1999,1,14,5,30,-6.1000000000000005,-8.3,0.0,0.0,0.0,0.14,1030.0,54.0,7.1000000000000005,84.41413084945597
1999-01-14 06:30:00-05:00,1999,1,14,6,30,-6.1000000000000005,-8.1,0.0,0.0,0.0,0.14,1030.0,55.0,7.2,85.73568685398901
1999-01-14 07:30:00-05:00,1999,1,14,7,30,-6.0,-7.9,4.0,0.0,4.0,0.14,1031.0,55.0,7.300000000000001,86.4140424068675
1999-01-14 08:30:00-05:00,1999,1,14,8,30,-5.9,-7.800000000000001,5.0,0.0,5.0,0.14,1031.0,57.0,7.4,86.42472574723942
1999-01-14 09:30:00-05:00,1999,1,14,9,30,-5.7,-7.6,63.0,0.0,63.0,0.14,1032.0,59.0,7.6,86.4460557170488
1999-01-14 10:30:00-05:00,1999,1,14,10,30,-5.4,-7.300000000000001,83.0,0.0,83.0,0.14,1031.0,62.0,7.6,86.47795916528352
1999-01-14 11:30:00-05:00,1999,1,14,11,30,-5.1000000000000005,-7.0,94.0,0.0,94.0,0.14,1031.0,65.0,7.6,86.50975323738977
1999-01-14 12:30:00-05:00,1999,1,14,12,30,-4.6000000000000005,-6.5,55.0,0.0,55.0,0.14,1030.0,69.0,7.6,86.5625016108562
1999-01-14 13:30:00-05:00,1999,1,14,13,30,-4.1000000000000005,-6.0,95.0,2.0,96.0,0.14,1029.0,73.0,7.6,86.61494972449992
1999-01-14 14:30:00-05:00,1999,1,14,14,30,-3.6,-5.300000000000001,41.0,0.0,41.0,0.14,1028.0,77.0,7.300000000000001,87.99190036868778
1999-01-14 15:30:00-05:00,1999,1,14,15,30,-3.2,-4.6000000000000005,84.0,8.0,85.0,0.14,1028.0,78.0,7.0,90.04452857875121
1999-01-14 16:30:00-05:00,1999,1,14,16,30,-3.1,-4.0,7.0,0.0,7.0,0.14,1028.0,78.0,6.800000000000001,93.4992715548584
1999-01-14 17:30:00-05:00,1999,1,14,17,30,-3.0,-3.7,0.0,0.0,0.0,0.14,1028.0,78.0,6.800000000000001,94.91463761639184
1999-01-14 18:30:00-05:00,1999,1,14,18,30,-2.9000000000000004,-3.4000000000000004,0.0,0.0,0.0,0.14,1027.0,80.0,6.800000000000001,96.34660737315718
1999-01-14 19:30:00-05:00,1999,1,14,19,30,-2.5,-3.0,0.0,0.0,0.0,0.65,1027.0,83.0,6.9,96.35853652356627
1999-01-14 20:30:00-05:00,1999,1,14,20,30,-2.0,-2.5,0.0,0.0,0.0,0.65,1026.0,87.0,6.9,96.37336649984067
1999-01-14 21:30:00-05:00,1999,1,14,21,30,-1.5,-1.8,0.0,0.0,0.0,0.65,1025.0,91.0,7.0,97.81872930380109
1999-01-14 22:30:00-05:00,1999,1,14,22,30,-0.9,-1.3,0.0,0.0,0.0,0.65,1023.0,94.0,7.0,97.11523130071518
1999-01-14 23:30:00-05:00,1999,1,14,23,30,-0.2,-0.6000000000000001,0.0,0.0,0.0,0.65,1021.0,95.0,7.0,97.13161133533717
1999-01-15 00:30:00-05:00,1999,1,15,0,30,0.5,0.1,0.0,0.0,0.0,0.65,1019.0,94.0,7.0,97.14785294232131
1999-01-15 01:30:00-05:00,1999,1,15,1,30,1.3,0.9,0.0,0.0,0.0,0.65,1017.0,94.0,7.0,97.16624725983492
1999-01-15 02:30:00-05:00,1999,1,15,2,30,2.1,1.7000000000000002,0.0,0.0,0.0,0.65,1015.0,99.0,6.7,97.1844650702125
1999-01-15 03:30:00-05:00,1999,1,15,3,30,3.1,2.7,0.0,0.0,0.0,0.65,1013.0,118.0,5.7,97.20699252892513
1999-01-15 04:30:00-05:00,1999,1,15,4,30,4.1000000000000005,4.1000000000000005,0.0,0.0,0.0,0.65,1010.0,148.0,5.1000000000000005,100.00000000000001
1999-01-15 05:30:00-05:00,1999,1,15,5,30,4.9,4.9,0.0,0.0,0.0,0.65,1009.0,167.0,5.6000000000000005,100.0
1999-01-15 06:30:00-05:00,1999,1,15,6,30,5.800000000000001,5.800000000000001,0.0,0.0,0.0,0.65,1007.0,170.0,6.2,100.0
1999-01-15 07:30:00-05:00,1999,1,15,7,30,6.6000000000000005,6.6000000000000005,3.0,0.0,3.0,0.65,1006.0,166.0,6.6000000000000005,100.0
1999-01-15 08:30:00-05:00,1999,1,15,8,30,7.300000000000001,7.2,21.0,0.0,21.0,0.65,1005.0,165.0,7.0,99.31854696894155
1999-01-15 09:30:00-05:00,1999,1,15,9,30,7.7,7.7,44.0,0.0,44.0,0.65,1004.0,171.0,7.1000000000000005,100.0
1999-01-15 10:30:00-05:00,1999,1,15,10,30,7.5,7.5,65.0,0.0,65.0,0.65,1003.0,185.0,6.6000000000000005,100.0
1999-01-15 11:30:00-05:00,1999,1,15,11,30,6.1000000000000005,6.1000000000000005,144.0,3.0,145.0,0.65,1002.0,214.0,6.0,100.00000000000001
1999-01-15 12:30:00-05:00,1999,1,15,12,30,3.9,3.9,117.0,1.0,118.0,0.65,1002.0,251.0,6.0,100.0
1999-01-15 13:30:00-05:00,1999,1,15,13,30,2.1,2.0,112.0,1.0,112.0,0.65,1002.0,277.0,6.1000000000000005,99.28942791679613
1999-01-15 14:30:00-05:00,1999,1,15,14,30,1.3,0.5,132.0,7.0,134.0,0.65,1003.0,283.0,6.2,94.40388110712377
1999-01-15 15:30:00-05:00,1999,1,15,15,30,0.4,-0.6000000000000001,66.0,548.0,182.0,0.65,1004.0,285.0,6.5,92.99923229624846
1999-01-15 16:30:00-05:00,1999,1,15,16,30,-0.7000000000000001,-2.2,24.0,212.0,36.0,0.65,1006.0,287.0,6.5,89.5754297811755
1999-01-15 17:30:00-05:00,1999,1,15,17,30,-1.4,-3.3000000000000003,0.0,0.0,0.0,0.65,1007.0,288.0,6.300000000000001,86.89307400146683
1999-01-15 18:30:00-05:00,1999,1,15,18,30,-1.9,-4.0,0.0,0.0,0.0,0.65,1008.0,287.0,6.2,85.55094761073798
1999-01-15 19:30:00-05:00,1999,1,15,19,30,-2.4000000000000004,-4.800000000000001,0.0,0.0,0.0,0.7000000000000001,1009.0,285.0,6.300000000000001,83.58360089278409
1999-01-15 20:30:00-05:00,1999,1,15,20,30,-3.0,-5.7,0.0,0.0,0.0,0.7000000000000001,1010.0,285.0,6.300000000000001,81.62705903545577
