,GHI,DHI,DNI,DryBulb,Wspd,zenith,azimuth,elevation,trackingdata_surface_tilt,trackingdata_surface_azimuth,C,D
1999-07-20 17:30:00-07:00,71.0,0.0,0.0,24.0,1.4,1.3212556621561626,4.975418761573667,0.24954066463873395,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-20 18:30:00-07:00,3.0,0.0,0.0,21.0,1.0,1.5108934973806902,5.132658365134123,0.05990282941420637,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-21 05:30:00-07:00,70.0,0.0,347.0,19.0,1.4,1.3680238687201887,1.2725759211290018,0.2027724580747079,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-21 06:30:00-07:00,251.0,0.0,638.0,23.0,1.0,1.1718657373715458,1.4268586999694595,0.39893058942335086,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-21 07:30:00-07:00,452.0,0.0,774.0,26.0,1.0,0.971244721611126,1.587911996203127,0.5995516051837706,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-21 08:30:00-07:00,640.0,0.0,847.0,28.0,2.2,0.7714323919313908,1.7746800889136505,0.7993639348635059,43.60067529095171,90.0,0.05518596059304348,0.7758362665036095
1999-07-21 09:30:00-07:00,799.0,0.0,885.0,29.0,3.0,0.5809471467725659,2.0239081465865927,0.9898491800223307,30.55219528430865,90.0,0.14583846059441458,0.6388335540977388
1999-07-21 10:30:00-07:00,913.0,0.0,904.0,30.0,3.7,0.41962544699212684,2.4155305885488474,1.1511708798027698,16.499010049103646,90.0,0.2580006108662175,0.541175358085468
1999-07-21 11:30:00-07:00,974.0,0.0,907.0,31.0,4.1000000000000005,0.33766955225475864,3.0536363294115154,1.233126774540138,1.7666224967632138,90.00001062939616,0.3845857530471875,0.5004753109785077
1999-07-21 12:30:00-07:00,978.0,0.0,899.0,31.0,4.4,0.3904677429322852,3.739647384758589,1.1803285838626114,13.047772581200283,270.0,0.28711830253167975,0.5258178355632441
1999-07-21 13:30:00-07:00,924.0,0.0,885.0,30.0,4.6000000000000005,0.5392043842804781,4.182839552984105,1.0315919425144184,27.31163500202068,270.0,0.1705850021387449,0.6114759232157627
1999-07-21 14:30:00-07:00,582.0,0.0,212.0,29.0,4.6000000000000005,0.7254246497030209,4.456061980571945,0.8453716770918758,40.621029825132275,270.0,0.07447357193546261,0.7409676037703172
1999-07-21 15:30:00-07:00,617.0,0.0,567.0,28.0,4.5,0.9241513891023535,4.65310929624296,0.646644937692543,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-21 16:30:00-07:00,466.0,0.0,656.0,27.0,4.1000000000000005,1.1252826231158146,4.818026652882355,0.4455137036790819,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-21 17:30:00-07:00,258.0,0.0,460.0,25.0,3.0,1.3231407274811149,4.972544490031184,0.24765559931378175,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-21 18:30:00-07:00,64.0,0.0,69.0,23.0,1.8,1.5129670249425864,5.130000010139911,0.05782930185231003,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-22 05:30:00-07:00,64.0,0.0,294.0,18.0,2.7,1.3702794185760352,1.2751894665056582,0.20051690821886128,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-22 06:30:00-07:00,237.0,0.0,577.0,20.0,2.8000000000000003,1.1740028659411295,1.4297499810414305,0.39679346085376704,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-22 07:30:00-07:00,432.0,0.0,717.0,23.0,2.8000000000000003,0.9733451627981043,1.591179572228786,0.5974511639967923,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-22 08:30:00-07:00,615.0,0.0,784.0,24.0,2.9000000000000004,0.7736125972554826,1.7784638933298667,0.797183729539414,43.702894066413435,90.0,0.0545405360099489,0.7770677521656498
1999-07-22 09:30:00-07:00,769.0,0.0,823.0,25.0,3.0,0.5833916737841184,2.028280519507784,0.9874046530107782,30.6320644951384,90.00000120741828,0.1452384830273386,0.6395429831309681
1999-07-22 10:30:00-07:00,881.0,0.0,840.0,26.0,3.0,0.42259799945310894,2.419730241313735,1.1481983273417877,16.549281682382517,90.0,0.25758002656134393,0.5414249092204982
1999-07-22 11:30:00-07:00,939.0,0.0,833.0,26.0,3.0,0.34110542754743667,3.0538624463842963,1.22969089924746,1.7814753292217402,90.00000729464523,0.38445619975936746,0.5004833362588109
1999-07-22 12:30:00-07:00,74.0,0.0,0.0,26.0,2.8000000000000003,0.3934401485033692,3.7351105159821234,1.1773561782915274,13.069563750338487,269.9999977411273,0.2869330564939598,0.525903770079769
1999-07-22 13:30:00-07:00,77.0,0.0,0.0,25.0,2.5,0.5415190318503865,4.177880360671163,1.0292772949445101,27.366041852062455,269.99999914622634,0.17016324387880244,0.6119120189177535
1999-07-22 14:30:00-07:00,41.0,0.0,0.0,24.0,2.2,0.7273913005899155,4.451796496920182,0.843405026204981,40.701264691718876,270.0,0.07394243100154757,0.7418800577776116
1999-07-22 15:30:00-07:00,129.0,0.0,3.0,23.0,1.9,0.9259971250156064,4.649455635480242,0.6447992017792903,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-22 16:30:00-07:00,159.0,0.0,7.0,22.0,2.1,1.1271469718299671,4.814802256501763,0.4436493549649296,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-22 17:30:00-07:00,35.0,0.0,0.0,20.0,2.5,1.325119640162256,4.969616670438697,0.24567668663264078,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-22 18:30:00-07:00,46.0,0.0,0.0,18.0,2.8000000000000003,1.5151362786837588,5.127293949872679,0.05566004811113775,50.0,270.0,0.016977778440511015,0.8572123903134606
1999-07-23 05:30:00-07:00,66.0,0.0,323.0,18.0,1.6,1.3725663523308507,1.2779047388348261,0.1982299744640458,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-23 06:30:00-07:00,245.0,0.0,618.0,22.0,1.9,1.1761683642417107,1.4327479869117767,0.394627962553186,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-23 07:30:00-07:00,446.0,0.0,760.0,25.0,2.0,0.9754745605297019,1.594562929020942,0.5953217662651946,50.0,90.0,0.016977778440511015,0.8572123903134606
1999-07-23 08:30:00-07:00,635.0,0.0,836.0,27.0,2.5,0.7758270599878692,1.7823775787140492,0.7949692668070274,43.805851730786344,90.00000085377364,0.053891557473107254,0.7783104656111228
1999-07-23 09:30:00-07:00,656.0,0.0,418.0,29.0,3.1,0.5858826856794164,2.032800203126975,0.9849136411154802,30.711872162947266,90.0,0.144639462247102,0.6402535356081986
1999-07-23 10:30:00-07:00,911.0,0.0,899.0,30.0,3.5,0.42563852665547197,2.4240845024792605,1.1451578001394247,16.59845490116943,90.0,0.25716873792152617,0.5416697217074474
1999-07-23 11:30:00-07:00,972.0,0.0,902.0,31.0,3.8,0.34463659670679775,3.0542229663755815,1.2261597300880989,1.7940624856748864,90.0,0.3843464095649811,0.5004901899300984
1999-07-23 12:30:00-07:00,976.0,0.0,895.0,31.0,3.8,0.3965254858215994,3.7306145830609303,1.1742708409732971,13.094710348101897,270.0,0.28671930639209997,0.5260031120055607
